Protein1,Protein2,Score,Experimental System Type
CYP51A1,DHCR24,992,genetic
USH1C,PCDH15,992,genetic
DVL2,DACT1,992,genetic
RPAP3,HSP90AB1,992,genetic
CX3CL1,CCL11,992,genetic
TRAPPC6A,TRAPPC10,992,genetic
CD74,HLA-DQA2,992,genetic
ERCC1,MSH2,992,genetic
COX15,SURF1,992,genetic
GABARAPL2,BECN1,992,genetic
MRI1,APIP,992,genetic
MRPS10,MRPL49,992,genetic
VAMP3,STX12,992,genetic
RFC2,HUS1,992,genetic
MRPS35,MRPL33,992,genetic
MRPS35,MRPS33,992,genetic
MRPS35,MRPL44,992,genetic
MRPS35,MRPL43,992,genetic
CD22,CD19,992,genetic
KCNQ1,KCNJ2,992,genetic
DERL2,AUP1,992,genetic
ICAM3,CLEC4M,992,genetic
ACTL6B,PHF10,992,genetic
NGFR,ARHGDIA,992,genetic
MRPS34,MRPS33,992,genetic
CPB2,F2,992,genetic
ERLEC1,SYVN1,992,genetic
UQCRC1,NDUFA8,992,genetic
UQCRC1,NDUFA2,992,genetic
UQCRC1,NDUFA5,992,genetic
LAG3,CLEC4G,992,genetic
DLD,DHTKD1,992,genetic
NANS,GNE,992,genetic
VCL,FN1,992,genetic
SIRT1,CDC14A,992,genetic
ATP5F1D,NDUFS7,992,genetic
FGF22,FGFR4,992,genetic
SF3A1,TCERG1,992,genetic
SNRPD3,BCAS2,992,genetic
SNRPD3,SMU1,992,genetic
SNRPD3,DHX8,992,genetic
MAPK1,FOS,992,genetic
MAPK1,ETS1,992,genetic
EIF3D,EIF4A1,992,genetic
L3MBTL2,E2F6,992,genetic
PHF5A,DDX42,992,genetic
RIPK3,CFLAR,992,genetic
SUPT16H,H3C8,992,genetic
POLE2,MCM2,992,genetic
POLE2,POLD1,992,genetic
EIF5,EIF5B,992,genetic
EIF5,EIF3E,992,genetic
PSME2,PSMA1,992,genetic
PSME2,PSMB4,992,genetic
PSME2,PSMA3,992,genetic
BIRC7,CASP3,992,genetic
AHCY,MTR,992,genetic
POLR2C,MED10,992,genetic
AGO2,TNRC6C,992,genetic
EIF3E,EIF2S3,992,genetic
SF3A2,LSM6,992,genetic
SF3A2,PLRG1,992,genetic
POLR2I,MED31,992,genetic
POLR2I,MED21,992,genetic
RPL18A,RPS4Y1,992,genetic
LAMB1,LAMA4,992,genetic
NAMPT,NMNAT1,992,genetic
STX1A,SLC6A3,992,genetic
STX1A,NAPA,992,genetic
WASL,NPHS1,992,genetic
MRPL32,MRPL11,992,genetic
CHMP5,CHMP4C,992,genetic
CDH23,USH1G,992,genetic
PFN1,XPO6,992,genetic
PFN1,ACTG1,992,genetic
MED31,CDK8,992,genetic
MRPL27,MRPS2,992,genetic
NFKB1,KPNA4,992,genetic
NFKB1,TLR2,992,genetic
IL2,IL15RA,992,genetic
SPI1,CSF1R,992,genetic
PRPF19,ISY1,992,genetic
PRPF19,RBMX2,992,genetic
PRPF19,CWC27,992,genetic
LTA4H,ALOX5,992,genetic
LTA4H,LTC4S,992,genetic
CDKN1B,COPS5,992,genetic
KRR1,RRP12,992,genetic
KRR1,RRP36,992,genetic
KRR1,DDX52,992,genetic
KRR1,DDX18,992,genetic
TPI1,TKFC,992,genetic
RAB35,TBC1D10A,992,genetic
FBXO5,BTRC,992,genetic
FANCE,FAU,992,genetic
MAPK14,JUN,992,genetic
RPS12,RIOK2,992,genetic
RPS12,EIF3I,992,genetic
RPS12,SERBP1,992,genetic
RPS12,RPS10-NUDT3,992,genetic
BYSL,RPS21,992,genetic
BYSL,SNU13,992,genetic
HBEGF,EGF,992,genetic
LOX,ELN,992,genetic
IL4,IL13RA2,992,genetic
SKP1,RNF7,992,genetic
NUP155,NDC1,992,genetic
NR3C1,HSPA4,992,genetic
GNAT1,GNB1,992,genetic
GNB4,GNAS,992,genetic
RRP9,RRP36,992,genetic
RRP9,RPS23,992,genetic
MAPRE3,MAPRE1,992,genetic
MSH2,ERCC1,992,genetic
NCK2,EFNB2,992,genetic
APOB,APOA4,992,genetic
SF3B6,MFAP1,992,genetic
NDUFS7,ATP5F1D,992,genetic
NDUFS7,UQCRQ,992,genetic
PCGF1,BMI1,992,genetic
ACADL,HADHA,992,genetic
PPP1R7,PPP1CA,992,genetic
PROC,THBD,992,genetic
WDR77,SNRPB,992,genetic
WARS2,WARS1,992,genetic
VAMP4,STX7,992,genetic
SYF2,SNRPF,992,genetic
APOA1,ABCA7,992,genetic
ATIC,MTHFD2,992,genetic
PPP1R3C,GYS2,992,genetic
DUSP1,MAPK8,992,genetic
TARDBP,ATXN2,992,genetic
TARDBP,DROSHA,992,genetic
MND1,RAD51,992,genetic
MAPK8IP1,JUN,992,genetic
MAPK8IP1,MAP3K11,992,genetic
AHR,HSP90AA1,992,genetic
ACADS,ACAA1,992,genetic
ACADS,HADHA,992,genetic
ATP7B,CCS,992,genetic
FAAH,GATB,992,genetic
SEC61A1,SSR2,992,genetic
KCNJ2,KCNQ1,992,genetic
SNRPA,U2AF2,992,genetic
SNRPA,SNRNP200,992,genetic
PLCG1,NTRK2,992,genetic
MPHOSPH10,RPS23,992,genetic
RRP36,RRP9,992,genetic
RRP36,DIEXF,992,genetic
RRP36,KRR1,992,genetic
H4C9,CHD4,992,genetic
H4C9,H2BC8,992,genetic
MRPS7,MRPS21,992,genetic
NUP85,NUP188,992,genetic
TNFSF9,CD28,992,genetic
THOC2,CYLD,992,genetic
THOC2,GLI2,992,genetic
C3,CFHR5,992,genetic
SNRPB2,DHX8,992,genetic
SNRPB2,LSM3,992,genetic
SNRPB2,SF3B6,992,genetic
SNRPB2,LSM2,992,genetic
SNRPB2,LSM5,992,genetic
NOP53,RPL5,992,genetic
CFP,CFB,992,genetic
PYCARD,CASP8,992,genetic
TRAF2,CYLD,992,genetic
TRAF2,UBE2N,992,genetic
YEATS4,MORF4L2,992,genetic
HSPB1,HSPA4,992,genetic
RAC2,ARHGDIB,992,genetic
SNAP23,STX7,992,genetic
COPB1,ARF1,992,genetic
RPS4Y1,RPLP0,992,genetic
RPS4Y1,RPL32,992,genetic
RPS4Y1,RPS15A,992,genetic
RPS4Y1,RPL18A,992,genetic
RPS4Y1,RPL35A,992,genetic
RPS4Y1,RPL37A,992,genetic
RPS4Y1,RPL30,992,genetic
RPS4Y1,RPL34,992,genetic
RPS4Y1,RPL23,992,genetic
RPS4Y1,RPL7A,992,genetic
ZFYVE26,AP5Z1,992,genetic
RRM2B,TP53,992,genetic
NDUFA2,COX7C,992,genetic
NDUFA2,UQCRC1,992,genetic
APOE,APOA5,992,genetic
PGLS,PGD,992,genetic
EPO,THPO,992,genetic
TRPM4,ABCC8,992,genetic
NUMBL,LNX1,992,genetic
NUMBL,MDM2,992,genetic
TRIM28,MAGEC2,992,genetic
EIF2S3,RPS3A,992,genetic
EIF2S3,RPS23,992,genetic
EIF2S3,RPS16,992,genetic
EIF2S3,RPS6,992,genetic
EIF3G,EIF3CL,992,genetic
EIF3G,EIF2S1,992,genetic
NOL11,WDR75,992,genetic
MRPS25,MRPS18B,992,genetic
MRPS25,MRPS21,992,genetic
VPS25,CHMP7,992,genetic
RARA,NCOA2,992,genetic
FUS,SOD1,992,genetic
FUS,DROSHA,992,genetic
SNRPA1,SNRNP70,992,genetic
SNRPA1,PPIE,992,genetic
SNRPA1,NCBP2,992,genetic
SNRPA1,RNF113A,992,genetic
LGALS3,FCGR2B,992,genetic
WDR7,DMXL2,992,genetic
NUP210,NUP188,992,genetic
HSD17B7,LSS,992,genetic
PTCD3,MRPS24,992,genetic
DMGDH,BHMT,992,genetic
MED10,POLR2C,992,genetic
KRAS,HRAS,992,genetic
KRAS,CDKN2A,992,genetic
CATSPERB,CATSPER4,992,genetic
CATSPERB,CATSPERG,992,genetic
EIF2S1,RPS10,992,genetic
CCNB1,BUB1,992,genetic
CDK7,CDK2,992,genetic
CFHR5,C3,992,genetic
SPX,GALR2,992,genetic
PRPF38A,PRPF3,992,genetic
PRPF38A,LSM5,992,genetic
USP30,RPS27A,992,genetic
USP30,UBC,992,genetic
NAT10,DKC1,992,genetic
NAT10,FCF1,992,genetic
NAT10,SNU13,992,genetic
MDM2,E2F1,992,genetic
MRPL44,MRPS6,992,genetic
MRPL44,MRPL11,992,genetic
MRPL44,MRPS11,992,genetic
MRPL44,MRPL34,992,genetic
COX5B,NDUFA8,992,genetic
REV1,POLM,992,genetic
MRPS9,MRPS34,992,genetic
MRPS9,MRPL41,992,genetic
MRPS9,MRPL40,992,genetic
MED4,CDK8,992,genetic
HUS1,ATR,992,genetic
SRSF1,NXF1,992,genetic
NDUFB5,COX5A,992,genetic
IMP4,FCF1,992,genetic
IMP4,RPS23,992,genetic
IMP4,RPS9,992,genetic
IMP4,RSL1D1,992,genetic
DAB2IP,DAB2,992,genetic
GABBR2,GNAI1,992,genetic
RPL35,NSA2,992,genetic
CCL21,ACKR2,992,genetic
DCTN3,ACTR1B,992,genetic
KLC4,KLC1,992,genetic
GMPR,GMPS,992,genetic
RIPK1,TNFAIP3,992,genetic
GTF2H4,GTF2A2,992,genetic
GTF2H4,GTF2A1,992,genetic
TLR2,NFKB1,992,genetic
TLR2,HSPA4,992,genetic
TLR2,CD14,992,genetic
TLR2,TLR10,992,genetic
KIF23,PRC1,992,genetic
RSL24D1,RSL1D1,992,genetic
RSL24D1,RPL19,992,genetic
RSL24D1,RPL36,992,genetic
RSL24D1,RPL7,992,genetic
RSL24D1,RPL37A,992,genetic
RSL24D1,RPL18A,992,genetic
SELENOI,PCYT2,992,genetic
WDR12,NOC3L,992,genetic
WDR12,RPF1,992,genetic
SLC40A1,HEPH,992,genetic
GYS2,PPP1R3C,992,genetic
LRP6,CTNNB1,992,genetic
PPP2R5A,PPP2CB,992,genetic
TRAF5,TNFRSF14,992,genetic
USP22,TADA2A,992,genetic
MSMO1,SQLE,992,genetic
POMT2,DAG1,992,genetic
NDC80,TTK,992,genetic
NDC80,BUB1B,992,genetic
USP14,TRIM14,992,genetic
CYBA,AKT1,992,genetic
UTP20,RPS14,992,genetic
UTP6,RPS8,992,genetic
UTP6,RPS3A,992,genetic
UTP6,RPS23,992,genetic
AARS1,KARS1,992,genetic
FAF2,SEL1L,992,genetic
SMAD2,FOXO3,992,genetic
SMARCD3,SMARCD1,992,genetic
YY1,INO80,992,genetic
CREBBP,ATF2,992,genetic
MGRN1,ATRN,992,genetic
SRCAP,DMAP1,992,genetic
VAMP7,STX1A,992,genetic
VAMP7,AGFG1,992,genetic
VAMP7,STX3,992,genetic
PGS1,CDS1,992,genetic
ATRN,MGRN1,992,genetic
TCF3,LDB2,992,genetic
GAB1,CRKL,992,genetic
MAPK3,PTPN7,992,genetic
CAPZA1,ACTR1A,992,genetic
UFD1,PLAA,992,genetic
UBE2R2,UBC,992,genetic
DDX18,KRR1,992,genetic
DDX18,RPF2,992,genetic
P2RX3,P2RX2,992,genetic
NOX4,NOX3,992,genetic
NOX4,DUOX1,992,genetic
NAPA,STX1A,992,genetic
FAM32A,SLU7,992,genetic
MTIF2,MRPS16,992,genetic
MTIF2,MRPS6,992,genetic
SNRNP40,PLRG1,992,genetic
SNRNP40,MFAP1,992,genetic
SNRNP40,PPIL1,992,genetic
SGO1,SGO2,992,genetic
KAT2B,H3F3C,992,genetic
KAT2B,TADA2B,992,genetic
KAT2B,KAT5,992,genetic
KAT2B,H3-2,992,genetic
KAT2B,RBPJ,992,genetic
NDUFS3,SDHA,992,genetic
LNX1,NUMBL,992,genetic
PIK3CA,ERBB2,992,genetic
GATB,FAAH,992,genetic
GATB,FAAH2,992,genetic
NECTIN1,CDH17,992,genetic
NECTIN1,CD96,992,genetic
NECTIN1,CD226,992,genetic
GFM1,MRPL12,992,genetic
NOP58,RRP12,992,genetic
SI,AMY1C,992,genetic
SI,AMY2B,992,genetic
ADD2,ADD1,992,genetic
RBBP5,MEN1,992,genetic
UBE2S,ANAPC4,992,genetic
WNT5A,RORA,992,genetic
PSMD3,PSMB5,992,genetic
ATP6V0A1,RNASEK,992,genetic
STAT3,CD274,992,genetic
STAT3,IL6ST,992,genetic
STAT3,RELA,992,genetic
KIF3C,KIF3A,992,genetic
ICAM1,CD2,992,genetic
RAD18,UBE2V2,992,genetic
SDHA,NDUFS3,992,genetic
ZAP70,GRB2,992,genetic
ZAP70,CD8A,992,genetic
MRPL3,MALSU1,992,genetic
MCM2,ASF1A,992,genetic
MCM2,POLE2,992,genetic
EGF,FGF7,992,genetic
EGF,HBEGF,992,genetic
GPAM,GPAT4,992,genetic
SEMA3C,NRP2,992,genetic
APBA1,LIN7A,992,genetic
KAT6A,BRPF3,992,genetic
PMS2,FAN1,992,genetic
SQLE,MSMO1,992,genetic
GTF2H1,XPC,992,genetic
HPS5,HPS4,992,genetic
PRPF6,SNRPN,992,genetic
FBXO7,CUL1,992,genetic
SNRPF,SNIP1,992,genetic
CDK2,CDK7,992,genetic
CDK2,CDC20,992,genetic
RB1,E2F5,992,genetic
PXN,CSK,992,genetic
MFAP1,SF3B6,992,genetic
MFAP1,SNRNP40,992,genetic
FGF7,EGF,992,genetic
UQCRC2,COX4I2,992,genetic
RPL3L,RPL6,992,genetic
NOB1,RPS13,992,genetic
IMPA2,ISYNA1,992,genetic
TP53,GSK3B,992,genetic
TP53,ESR1,992,genetic
TP53,SNAI1,992,genetic
TP53,RRM2B,992,genetic
ERBB2,IGF1,992,genetic
ERBB2,PIK3CA,992,genetic
TXNL4A,SNRPD2,992,genetic
TXNL4A,SF3B1,992,genetic
TXNL4A,SNRPA1,992,genetic
PFKL,ALDOA,992,genetic
IFNAR1,IFNGR1,992,genetic
SOD1,FUS,992,genetic
RPS11,NOC4L,992,genetic
RPS11,BYSL,992,genetic
RPS11,EEF1A1,992,genetic
RPS11,EIF5B,992,genetic
RPS11,BMS1,992,genetic
PGD,PGLS,992,genetic
FCGR2A,CRP,992,genetic
NUF2,KNL1,992,genetic
SF3B4,PRPF31,992,genetic
SF3B4,CWC22,992,genetic
SETDB1,HIST2H3D,992,genetic
SETDB1,HDAC1,992,genetic
ATP6V1C2,ATP6V1H,992,genetic
RPS27A,RPS27L,992,genetic
RPS27A,CDC34,992,genetic
RPS27A,NEDD4,992,genetic
MRPS5,MRPL43,992,genetic
MRPS5,MRPL34,992,genetic
MRPS5,MRPL40,992,genetic
POLR2D,RPAP2,992,genetic
POLR2D,TCEA1,992,genetic
RAB5A,BECN1,992,genetic
STAC,HLA-G,992,genetic
SRD5A1,CYP17A1,992,genetic
OSMR,JAK1,992,genetic
BHMT,DMGDH,992,genetic
NHP2,SNU13,992,genetic
ZMAT2,SF3A1,992,genetic
ABT1,DDX10,992,genetic
GNA12,S1PR2,992,genetic
EGFR,INS,992,genetic
GINS4,TIMELESS,992,genetic
CRH,POMC,992,genetic
TERF1,TERB1,992,genetic
IFNA13,JAK1,992,genetic
IFNA13,TYK2,992,genetic
SIGMAR1,HSPA5,992,genetic
NTRK2,PLCG1,992,genetic
NTRK2,FRS2,992,genetic
SSRP1,RTF1,992,genetic
FERMT3,ITGB3,992,genetic
MRPL49,MRPL32,992,genetic
MRPL49,MRPL2,992,genetic
VPS51,STX6,992,genetic
CGNL1,ARHGEF2,992,genetic
MGAT5,MGAT4B,992,genetic
CWF19L2,CDC5L,992,genetic
GGPS1,MVD,992,genetic
RIOK2,RRP12,992,genetic
RIOK2,RPS12,992,genetic
RIOK2,RACK1,992,genetic
RANBP2,KIF5B,992,genetic
RANBP2,KIF5C,992,genetic
RANBP2,AHCTF1,992,genetic
RANBP2,NUP160,992,genetic
RANBP2,NUP85,992,genetic
NRGN,CALM1,992,genetic
NRGN,CALML6,992,genetic
NRGN,CALML3,992,genetic
NRGN,CALML5,992,genetic
NRGN,CALML4,992,genetic
ATP5MC3,ATP5PO,992,genetic
ATP5MC3,ATP5ME,992,genetic
XPC,GTF2H1,992,genetic
ATP6V0D2,ATP6AP2,992,genetic
NIFK,GNL2,992,genetic
FZD7,DVL1,992,genetic
CSF1R,SPI1,992,genetic
MED7,MED25,992,genetic
ADCY8,CALML6,992,genetic
ATP1B3,ATP1A3,992,genetic
GNAQ,RGS4,992,genetic
CXCL13,ACKR4,992,genetic
NODAL,LEFTY2,992,genetic
UBE2L6,UBB,992,genetic
COX6A2,MT-CO2,992,genetic
COX6A2,UQCR11,992,genetic
BUB1B,ANAPC16,992,genetic
BUB1B,NDC80,992,genetic
FANCD2,FAAP24,992,genetic
FANCD2,SLX4,992,genetic
MRPL17,MRPL58,992,genetic
ACTR1B,ACTR1A,992,genetic
HIST1H2BD,H4C9,992,genetic
EIF5B,RACK1,992,genetic
EIF5B,EIF5,992,genetic
EIF5B,RPS11,992,genetic
HTR6,GNAS,992,genetic
ATP5PO,ATP5MC3,992,genetic
IGF2BP1,IGF2,992,genetic
CALM1,PRKACG,992,genetic
TRAPPC10,TRAPPC6A,992,genetic
NCR1,NCR3,992,genetic
CCR2,CCR1,992,genetic
FGFR4,KL,992,genetic
FGFR4,FGF21,992,genetic
FGFR4,FGF22,992,genetic
CYP11B1,HSD3B2,992,genetic
LTC4S,LTA4H,992,genetic
SHANK1,DLG4,992,genetic
IP6K3,PPIP5K2,992,genetic
EIF4A1,EIF3C,992,genetic
EIF4A1,EIF3D,992,genetic
POLR3K,POLR3G,992,genetic
SLX4,FANCD2,992,genetic
TAF6L,ENY2,992,genetic
RPL29,RPL10L,992,genetic
LRP5,CTNNB1,992,genetic
RHCE,RHAG,992,genetic
RHCE,GYPB,992,genetic
VCAM1,ITGAL,992,genetic
HAAO,ACMSD,992,genetic
REL,CD40,992,genetic
SPRTN,PCNA,992,genetic
NUP35,NUP214,992,genetic
CXCR1,CXCL12,992,genetic
SSR2,SEC61A1,992,genetic
CDS1,PGS1,992,genetic
WDFY3,SQSTM1,992,genetic
WDFY3,ATG5,992,genetic
MRPL33,MRPL40,992,genetic
ELP6,ELP2,992,genetic
RHO,GNB1,992,genetic
WDR82,CPSF2,992,genetic
SAP30,ARID4A,992,genetic
SAP30,ING2,992,genetic
MAD2L1,FZR1,992,genetic
MAD2L1,CDK1,992,genetic
NDUFAF2,NDUFS8,992,genetic
NDUFAF2,NDUFS1,992,genetic
RPS23,WDR46,992,genetic
RPS23,HEATR1,992,genetic
RPS23,WDR75,992,genetic
RPS23,UTP15,992,genetic
RPS23,EIF2S3,992,genetic
RPS23,UTP6,992,genetic
RPS23,DCAF13,992,genetic
RPS23,FCF1,992,genetic
RPS23,WDR3,992,genetic
RPS23,IMP4,992,genetic
RPS23,MPHOSPH10,992,genetic
RPS23,EIF2S2,992,genetic
RPS23,WDR36,992,genetic
RPS23,TBL3,992,genetic
RPS23,RRP9,992,genetic
TCERG1,SF3A1,992,genetic
RICTOR,AKT1,992,genetic
UTP15,DNTTIP2,992,genetic
UTP15,RPS23,992,genetic
UTP15,IMP3,992,genetic
TLR3,MAP3K7,992,genetic
NPM1,AGO2,992,genetic
SLU7,FAM32A,992,genetic
SHH,LRP2,992,genetic
CHMP4C,CHMP5,992,genetic
COL1A2,COL11A1,992,genetic
ORC5,MCM4,992,genetic
PHAX,NCBP1,992,genetic
DCAF13,RPS23,992,genetic
DCAF13,DNTTIP2,992,genetic
NOL6,DDX52,992,genetic
RPL10L,RPL34,992,genetic
RPL10L,RPL7,992,genetic
RPL10L,RPL29,992,genetic
CPSF2,WDR82,992,genetic
SPRED1,NF1,992,genetic
NDUFB8,UQCRB,992,genetic
PCBD1,PAH,992,genetic
PLK1,WEE1,992,genetic
PLK1,FBXO43,992,genetic
NAB2,EGR1,992,genetic
MRPL16,RPL23,992,genetic
SNRPD1,PPIL1,992,genetic
SNRPD1,SNIP1,992,genetic
SNRPD1,DHX16,992,genetic
SNRPD1,CWC27,992,genetic
SNRPD1,CWC22,992,genetic
GCN1,ABCF3,992,genetic
CD3D,CD8B,992,genetic
MVD,GGPS1,992,genetic
CDT1,MCM9,992,genetic
TSR1,RPS2,992,genetic
NDUFA7,UQCR10,992,genetic
MRPL58,MRPL17,992,genetic
BIRC5,UBE2C,992,genetic
SRRM2,SNRPD2,992,genetic
SRRM2,CWC27,992,genetic
SRRM2,PHF5A,992,genetic
POLR2G,MED31,992,genetic
BUB1,CCNB1,992,genetic
AGXT,SHMT2,992,genetic
TRAPPC1,TRAPPC13,992,genetic
XPO6,PFN1,992,genetic
HSPA4,HSPB1,992,genetic
HSPA4,FKBP5,992,genetic
HSPA4,DNAJA1,992,genetic
ZRSR2,U2AF2,992,genetic
TMED10,PSENEN,992,genetic
RAC3,VAV1,992,genetic
CALML6,ADCY8,992,genetic
IRS1,MTOR,992,genetic
CD2BP2,CD2,992,genetic
CXCL10,CXCL1,992,genetic
MRPL39,MRPL22,992,genetic
MRPL39,MRPL32,992,genetic
HOOK3,AKTIP,992,genetic
SF3B3,LSM6,992,genetic
SF3B3,LSM3,992,genetic
BRD3,BRD2,992,genetic
SIK2,CRTC2,992,genetic
ATP5ME,ATP5MC3,992,genetic
FOS,MAPK1,992,genetic
UQCRFS1,MT-ND2,992,genetic
MRPL13,MRPL30,992,genetic
GABARAP,BCL2L13,992,genetic
MRPL4,FAU,992,genetic
MYOZ2,TCAP,992,genetic
APLF,APTX,992,genetic
ING2,H3F3C,992,genetic
ING2,H3C8,992,genetic
ING2,HIST2H3D,992,genetic
ING2,H3-2,992,genetic
AHSP,HBD,992,genetic
EIF2AK3,ATF4,992,genetic
QARS1,IARS2,992,genetic
ACOX2,HSD17B4,992,genetic
U2AF2,SNRPA,992,genetic
EEF2,RPS27,992,genetic
TADA2B,SUPT7L,992,genetic
TADA2B,KAT2B,992,genetic
WDR3,RPS23,992,genetic
PPP1R3B,PPP1CC,992,genetic
F2,CPB2,992,genetic
GLE1,RAE1,992,genetic
MRPL11,RPL23,992,genetic
MRPL11,MRPL32,992,genetic
MRPL11,MRPL44,992,genetic
MRPL11,MALSU1,992,genetic
PLG,SERPINC1,992,genetic
PTPN7,MAPK3,992,genetic
RCE1,ZMPSTE24,992,genetic
CLTB,AP2A1,992,genetic
UQCRH,COX6B1,992,genetic
UQCRH,NDUFS2,992,genetic
TERT,RUVBL2,992,genetic
PRKACA,RELA,992,genetic
TBX5,CTNNB1,992,genetic
NR1D2,NCOR1,992,genetic
ZNF622,EIF6,992,genetic
SEC22A,GOSR2,992,genetic
FANCI,USP1,992,genetic
CASP3,DFFA,992,genetic
CASP3,BIRC7,992,genetic
NPAS4,ARNT,992,genetic
RAD9A,ATRIP,992,genetic
RAB6A,DENND5A,992,genetic
TNKS,RNF146,992,genetic
MSL3,H4C9,992,genetic
CFLAR,ITCH,992,genetic
TCAP,MYOZ2,992,genetic
LEP,POMC,992,genetic
PABPC1,LARP4,992,genetic
CD19,CD22,992,genetic
AMBN,TUFT1,992,genetic
AMBN,AMTN,992,genetic
TSFM,MRRF,992,genetic
WDR75,RPS23,992,genetic
WDR75,FCF1,992,genetic
WDR75,NOL11,992,genetic
DDX10,ABT1,992,genetic
MCM9,CDT1,992,genetic
GBA,UGCG,992,genetic
MRPL1,MRPL2,992,genetic
CALML3,PRKACG,992,genetic
PRPF3,PHF5A,992,genetic
MRPS31,MRPS28,992,genetic
TYMS,FPGS,992,genetic
PAM16,TIMM17A,992,genetic
NDUFS8,NDUFAF2,992,genetic
TLN1,FN1,992,genetic
NUP98,NUP58,992,genetic
SGF29,ATXN7L3,992,genetic
UBE2N,TRAF2,992,genetic
CLEC4M,ICAM3,992,genetic
CSH1,GHR,992,genetic
SUZ12,PHF1,992,genetic
BIN1,DNM2,992,genetic
MET,SHC1,992,genetic
MRPS11,MRPL44,992,genetic
MRPS11,MRPL2,992,genetic
MRPS11,MRPL23,992,genetic
MRPS11,MRPL43,992,genetic
MRPS11,MRPL47,992,genetic
COX5A,NDUFB5,992,genetic
WASHC5,WASHC2A,992,genetic
MRPS24,MRPS2,992,genetic
CCDC114,CCDC151,992,genetic
VPS37A,MVB12B,992,genetic
RPS15A,RPS4Y1,992,genetic
BID,CASP8,992,genetic
SF3B2,PRPF31,992,genetic
SHMT1,DHFR2,992,genetic
DHFR2,SHMT1,992,genetic
GCSH,DLD,992,genetic
CXCR2,CXCL10,992,genetic
TNS2,DLC1,992,genetic
ELL3,CCNT1,992,genetic
ELL3,ELL,992,genetic
ELL3,EAF1,992,genetic
IFT22,IFT172,992,genetic
MRPS33,MRPS12,992,genetic
MLXIPL,MLXIP,992,genetic
SH2B1,JAK2,992,genetic
TALDO1,FBP1,992,genetic
RRP7A,RPS13,992,genetic
RRP7A,RPS9,992,genetic
MICU3,MCUR1,992,genetic
ATG4C,GABARAPL1,992,genetic
RRS1,MRTO4,992,genetic
RRS1,RPL11,992,genetic
RRS1,RSL1D1,992,genetic
TUFM,RPS20,992,genetic
POLE,WDHD1,992,genetic
ATRIP,RAD9A,992,genetic
IFT88,IFT20,992,genetic
DBF4B,CDC7,992,genetic
SMARCE1,DPF3,992,genetic
OXTR,GNAS,992,genetic
ZYX,PXN,992,genetic
PGR,NCOR2,992,genetic
AP3S1,AP3M2,992,genetic
KARS1,AARS1,992,genetic
PPP1CA,PPP1R7,992,genetic
MED25,MED21,992,genetic
CUL1,FBXW8,992,genetic
CUL1,FBXO7,992,genetic
NCBP2,SNRPA1,992,genetic
NCBP2,SF3A3,992,genetic
NCBP2,SNRPE,992,genetic
IMP3,UTP15,992,genetic
IMP3,NOP14,992,genetic
LMNB2,LMNA,992,genetic
NDUFV2,NDUFAF2,992,genetic
NKX2-5,TBX20,992,genetic
YAF2,RYBP,992,genetic
YAF2,KDM2B,992,genetic
NOC4L,RPS11,992,genetic
NOC4L,RPS8,992,genetic
NOC4L,FBL,992,genetic
SCN5A,FGF13,992,genetic
SP1,CREBBP,992,genetic
GP1BA,F2,992,genetic
TBK1,IRF7,992,genetic
CASP9,BCL2L1,992,genetic
TRAPPC6B,TRAPPC12,992,genetic
SOCS3,IL6ST,992,genetic
AMY1C,SI,992,genetic
MT1H,MT1F,992,genetic
RPS27L,RPS27A,992,genetic
RPS27L,RPL5,992,genetic
RPS27L,RPL23A,992,genetic
RPS27L,RPS7,992,genetic
CD8B,CD3D,992,genetic
KREMEN1,DKK2,992,genetic
MORF4L1,MBTD1,992,genetic
PRMT3,RPS2,992,genetic
CD86,CD27,992,genetic
HIST2H2AC,H2BC12,992,genetic
ATP6V0A2,ATP6V1H,992,genetic
CCR10,CCL17,992,genetic
EIF3C,EIF4A1,992,genetic
UQCR10,NDUFA7,992,genetic
UQCR10,COX7B,992,genetic
HIST2H3D,SETDB1,992,genetic
HIST2H3D,ATRX,992,genetic
MRPL40,MRPL3,992,genetic
MRPL40,MRPL33,992,genetic
MRPL40,MRPL30,992,genetic
MRPL40,MRPL10,992,genetic
MRPL40,MRPS5,992,genetic
ACAA1,ACADS,992,genetic
SHMT2,DHFR,992,genetic
SHMT2,AGXT,992,genetic
MRPL12,GFM1,992,genetic
UNC5B,NEO1,992,genetic
KPNA4,NFKB1,992,genetic
MT1F,MT1H,992,genetic
PTPRB,PTN,992,genetic
PDCD1,CTLA4,992,genetic
HSP90AA1,AHR,992,genetic
HSP90AA1,CHUK,992,genetic
SF3B1,LSM3,992,genetic
KNL1,NUF2,992,genetic
KNL1,SPC24,992,genetic
CLDN2,TJP1,992,genetic
EIF5A,RPS6,992,genetic
EIF5A,RPS15,992,genetic
TNRC6C,AGO2,992,genetic
ATF4,EIF2AK3,992,genetic
SEL1L,VCP,992,genetic
SEL1L,FAF2,992,genetic
AZIN1,OAZ2,992,genetic
TDP1,LIG3,992,genetic
TDP1,TOP1,992,genetic
KLK5,SPINK5,992,genetic
ISYNA1,IMPA2,992,genetic
HTR7,GNB1,992,genetic
MRPL30,MRPL13,992,genetic
MRPL30,MRPL40,992,genetic
MRPL30,MRPL19,992,genetic
MRPL35,MRPL15,992,genetic
UBA1,UBE2A,992,genetic
